employee_id,business_travel,business_travel_allowance_percent,business_travel_allowance_rs,performance,performance_bonus_percent,performance_bonus_rs,over_time,over_time_incentive_percent,over_time_incentive_rs,monthly_salary_rs,yearly_salary_rs,marital_status,marital_allowance_percent,marital_allowance_rs,home_distance_km,office_travel_allowance_01,office_travel_allowance_rs,years_at_company,range_years_at_company,training_months,yearly_package_rs,yearly_package_lpa,range_yearly_package
959,Rarely,2,1250.56,Average,0,0,Yes,10,6252.8,62528,750336,Single,0,0,21,0,0,1,0-5 yrs,3,757839.36,7.6,6-9 LPA
960,Rarely,2,1949.92,Good,5,58497.6,No,0,0,97496,1169952,Single,0,0,4,0,0,1,0-5 yrs,2,1230399.52,12.3,12-15 LPA
961,Rarely,2,1310.08,Average,0,0,Yes,10,6550.4,65504,786048,Married,5,3275.2,12,0,0,9,5-10 yrs,2,797183.68,8,6-9 LPA
964,Frequently,5,3052,Average,0,0,Yes,10,6104,61040,732480,Divorced,0,0,9,0,0,1,0-5 yrs,2,741636,7.4,6-9 LPA
966,Rarely,2,2083.84,Average,0,0,No,0,0,104192,1250304,Married,5,5209.6,3,0,0,8,5-10 yrs,2,1257597.44,12.6,12-15 LPA
967,Rarely,2,1458.88,Average,0,0,Yes,10,7294.4,72944,875328,Married,5,3647.2,3,0,0,16,15-20 yrs,6,887728.48,8.9,6-9 LPA
969,Rarely,2,1324.96,Average,0,0,No,0,0,66248,794976,Single,0,0,1,0,0,5,0-5 yrs,3,796300.96,8,6-9 LPA
970,Rarely,2,1384.48,Average,0,0,No,0,0,69224,830688,Married,5,3461.2,1,0,0,14,10-15 yrs,2,835533.68,8.4,6-9 LPA
972,No Travel,0,0,Average,0,0,No,0,0,77408,928896,Married,5,3870.4,4,0,0,9,5-10 yrs,5,932766.4,9.3,9-12 LPA
974,Frequently,5,4874.8,Good,5,58497.6,No,0,0,97496,1169952,Married,5,4874.8,20,0,0,3,0-5 yrs,5,1238199.2,12.4,12-15 LPA
975,Rarely,2,1979.68,Good,5,59390.4,No,0,0,98984,1187808,Married,5,4949.2,18,0,0,5,0-5 yrs,3,1254127.28,12.5,12-15 LPA
976,Rarely,2,1741.6,Good,5,52248,No,0,0,87080,1044960,Married,5,4354,1,0,0,9,5-10 yrs,2,1103303.6,11,9-12 LPA
977,Rarely,2,1458.88,Excellent,15,131299.2,No,0,0,72944,875328,Single,0,0,2,1,10400,1,0-5 yrs,4,1018486.08,10.2,9-12 LPA
981,Rarely,2,1369.6,Average,0,0,No,0,0,68480,821760,Divorced,0,0,2,0,0,17,15-20 yrs,3,823129.6,8.2,6-9 LPA
982,Rarely,2,1622.56,Average,0,0,No,0,0,81128,973536,Divorced,0,0,8,0,0,8,5-10 yrs,2,975158.56,9.8,9-12 LPA
983,No Travel,0,0,Average,0,0,Yes,10,9824,98240,1178880,Single,0,0,10,0,0,5,0-5 yrs,1,1188704,11.9,9-12 LPA
984,Rarely,2,2068.96,Average,0,0,No,0,0,103448,1241376,Divorced,0,0,3,0,0,10,5-10 yrs,2,1243444.96,12.4,12-15 LPA
985,Rarely,2,1310.08,Good,5,39302.4,No,0,0,65504,786048,Single,0,0,2,0,0,8,5-10 yrs,3,826660.48,8.3,6-9 LPA
986,No Travel,0,0,Good,5,65640,Yes,10,10940,109400,1312800,Single,0,0,24,0,0,1,0-5 yrs,2,1389380,13.9,12-15 LPA
987,Frequently,5,4130.8,Good,5,49569.6,Yes,10,8261.6,82616,991392,Divorced,0,0,16,0,0,19,15-20 yrs,3,1053354,10.5,9-12 LPA
990,No Travel,0,0,Average,0,0,No,0,0,97496,1169952,Divorced,0,0,8,0,0,7,5-10 yrs,3,1169952,11.7,9-12 LPA
991,No Travel,0,0,Excellent,15,124603.2,Yes,10,6922.4,69224,830688,Single,0,0,9,1,46800,3,0-5 yrs,0,1009013.6,10.1,9-12 LPA
992,No Travel,0,0,Average,0,0,No,0,0,63272,759264,Single,0,0,17,0,0,10,5-10 yrs,2,759264,7.6,6-9 LPA
994,Rarely,2,2068.96,Good,5,62068.8,Yes,10,10344.8,103448,1241376,Single,0,0,10,0,0,0,0-5 yrs,5,1315858.56,13.2,12-15 LPA
995,Rarely,2,1488.64,Good,5,44659.2,No,0,0,74432,893184,Single,0,0,13,0,0,3,0-5 yrs,4,939331.84,9.4,9-12 LPA
996,Rarely,2,2054.08,Average,0,0,No,0,0,102704,1232448,Divorced,0,0,1,0,0,5,0-5 yrs,2,1234502.08,12.3,12-15 LPA
997,Rarely,2,1682.08,Excellent,15,151387.2,No,0,0,84104,1009248,Divorced,0,0,1,1,5200,5,0-5 yrs,1,1167517.28,11.7,9-12 LPA
998,Frequently,5,4874.8,Average,0,0,Yes,10,9749.6,97496,1169952,Married,5,4874.8,1,0,0,6,5-10 yrs,2,1189451.2,11.9,9-12 LPA
999,Frequently,5,4130.8,Good,5,49569.6,No,0,0,82616,991392,Divorced,0,0,9,0,0,18,15-20 yrs,2,1045092.4,10.5,9-12 LPA
1001,Rarely,2,1250.56,Average,0,0,No,0,0,62528,750336,Married,5,3126.4,16,0,0,2,0-5 yrs,2,754712.96,7.5,6-9 LPA
1002,No Travel,0,0,Good,5,39748.8,Yes,10,6624.8,66248,794976,Married,5,3312.4,23,0,0,9,5-10 yrs,2,844662,8.4,6-9 LPA
1003,Rarely,2,1935.04,Good,5,58051.2,Yes,10,9675.2,96752,1161024,Single,0,0,4,0,0,9,5-10 yrs,0,1230685.44,12.3,12-15 LPA
1004,Rarely,2,1414.24,Average,0,0,Yes,10,7071.2,70712,848544,Married,5,3535.6,22,0,0,5,0-5 yrs,2,860565.04,8.6,6-9 LPA
1005,Rarely,2,2113.6,Good,5,63408,Yes,10,10568,105680,1268160,Married,5,5284,24,0,0,12,10-15 yrs,2,1349533.6,13.5,12-15 LPA
1006,Frequently,5,4205.2,Good,5,50462.4,No,0,0,84104,1009248,Married,5,4205.2,10,0,0,2,0-5 yrs,0,1068120.8,10.7,9-12 LPA
1007,Rarely,2,1816,Average,0,0,No,0,0,90800,1089600,Divorced,0,0,7,0,0,8,5-10 yrs,3,1091416,10.9,9-12 LPA
1009,Rarely,2,1310.08,Good,5,39302.4,No,0,0,65504,786048,Divorced,0,0,17,0,0,4,0-5 yrs,6,826660.48,8.3,6-9 LPA
1010,Rarely,2,1280.32,Excellent,15,115228.8,Yes,10,6401.6,64016,768192,Divorced,0,0,14,1,72800,4,0-5 yrs,2,963902.72,9.6,9-12 LPA
1011,Frequently,5,5321.2,Average,0,0,No,0,0,106424,1277088,Married,5,5321.2,1,0,0,4,0-5 yrs,1,1287730.4,12.9,12-15 LPA
1012,No Travel,0,0,Good,5,53587.2,No,0,0,89312,1071744,Single,0,0,5,0,0,0,0-5 yrs,2,1125331.2,11.3,9-12 LPA
1013,Rarely,2,1533.28,Average,0,0,No,0,0,76664,919968,Married,5,3833.2,17,0,0,10,5-10 yrs,2,925334.48,9.3,9-12 LPA
1014,Rarely,2,1548.16,Average,0,0,Yes,10,7740.8,77408,928896,Divorced,0,0,25,0,0,16,15-20 yrs,3,938184.96,9.4,9-12 LPA
1015,Rarely,2,1786.24,Average,0,0,Yes,10,8931.2,89312,1071744,Married,5,4465.6,8,0,0,8,5-10 yrs,4,1086927.04,10.9,9-12 LPA
1016,Rarely,2,2158.24,Good,5,64747.2,Yes,10,10791.2,107912,1294944,Single,0,0,11,0,0,1,0-5 yrs,2,1372640.64,13.7,12-15 LPA
1017,Frequently,5,3982,Good,5,47784,No,0,0,79640,955680,Single,0,0,5,0,0,3,0-5 yrs,3,1007446,10.1,9-12 LPA
1018,Rarely,2,1176.16,Average,0,0,No,0,0,58808,705696,Married,5,2940.4,2,0,0,8,5-10 yrs,2,709812.56,7.1,6-9 LPA
1019,Rarely,2,2098.72,Good,5,62961.6,No,0,0,104936,1259232,Married,5,5246.8,8,0,0,4,0-5 yrs,3,1329539.12,13.3,12-15 LPA
1022,Rarely,2,2143.36,Average,0,0,No,0,0,107168,1286016,Single,0,0,6,0,0,2,0-5 yrs,0,1288159.36,12.9,12-15 LPA
1024,Rarely,2,1860.64,Average,0,0,No,0,0,93032,1116384,Single,0,0,4,0,0,15,10-15 yrs,3,1118244.64,11.2,9-12 LPA
1025,Rarely,2,1324.96,Average,0,0,No,0,0,66248,794976,Single,0,0,7,0,0,2,0-5 yrs,6,796300.96,8,6-9 LPA
1026,Rarely,2,1667.2,Good,5,50016,No,0,0,83360,1000320,Married,5,4168,1,0,0,21,20-25 yrs,3,1056171.2,10.6,9-12 LPA
1027,Rarely,2,1399.36,Good,5,41980.8,No,0,0,69968,839616,Married,5,3498.4,2,0,0,3,0-5 yrs,2,886494.56,8.9,6-9 LPA
1028,Rarely,2,1369.6,Good,5,41088,No,0,0,68480,821760,Divorced,0,0,10,0,0,3,0-5 yrs,4,864217.6,8.6,6-9 LPA
1029,Rarely,2,2039.2,Average,0,0,No,0,0,101960,1223520,Married,5,5098,5,0,0,1,0-5 yrs,3,1230657.2,12.3,12-15 LPA
1030,Rarely,2,1652.32,Good,5,49569.6,No,0,0,82616,991392,Married,5,4130.8,9,0,0,1,0-5 yrs,5,1046744.72,10.5,9-12 LPA
1032,Rarely,2,1726.72,Average,0,0,Yes,10,8633.6,86336,1036032,Single,0,0,2,0,0,5,0-5 yrs,4,1046392.32,10.5,9-12 LPA
1033,Rarely,2,1607.68,Good,5,48230.4,No,0,0,80384,964608,Married,5,4019.2,11,0,0,1,0-5 yrs,2,1018465.28,10.2,9-12 LPA
1034,Frequently,5,4056.4,Average,0,0,Yes,10,8112.8,81128,973536,Married,5,4056.4,18,0,0,8,5-10 yrs,3,989761.6,9.9,9-12 LPA
1035,No Travel,0,0,Excellent,15,136656,No,0,0,75920,911040,Divorced,0,0,7,1,36400,21,20-25 yrs,3,1084096,10.8,9-12 LPA
1036,Rarely,2,1324.96,Average,0,0,Yes,10,6624.8,66248,794976,Single,0,0,3,0,0,1,0-5 yrs,1,802925.76,8,6-9 LPA
1037,No Travel,0,0,Good,5,56265.6,No,0,0,93776,1125312,Single,0,0,29,0,0,2,0-5 yrs,6,1181577.6,11.8,9-12 LPA
1038,Rarely,2,1548.16,Good,5,46444.8,No,0,0,77408,928896,Married,5,3870.4,2,0,0,32,30-35 yrs,3,980759.36,9.8,9-12 LPA
1039,Rarely,2,1488.64,Good,5,44659.2,Yes,10,7443.2,74432,893184,Married,5,3721.6,28,0,0,12,10-15 yrs,2,950496.64,9.5,9-12 LPA
1040,No Travel,0,0,Average,0,0,No,0,0,105680,1268160,Married,5,5284,1,0,0,18,15-20 yrs,3,1273444,12.7,12-15 LPA
1042,Rarely,2,1339.84,Good,5,40195.2,No,0,0,66992,803904,Single,0,0,16,0,0,17,15-20 yrs,1,845439.04,8.5,6-9 LPA
1043,Frequently,5,4800.4,Average,0,0,Yes,10,9600.8,96008,1152096,Single,0,0,22,0,0,21,20-25 yrs,2,1166497.2,11.7,9-12 LPA
1044,No Travel,0,0,Good,5,60283.2,No,0,0,100472,1205664,Single,0,0,8,0,0,2,0-5 yrs,2,1265947.2,12.7,12-15 LPA
1045,Rarely,2,2039.2,Average,0,0,No,0,0,101960,1223520,Married,5,5098,11,0,0,9,5-10 yrs,4,1230657.2,12.3,12-15 LPA
1046,No Travel,0,0,Average,0,0,No,0,0,86336,1036032,Single,0,0,29,0,0,8,5-10 yrs,2,1036032,10.4,9-12 LPA
1047,Rarely,2,1816,Average,0,0,No,0,0,90800,1089600,Divorced,0,0,1,0,0,15,10-15 yrs,2,1091416,10.9,9-12 LPA
1048,Rarely,2,1682.08,Average,0,0,Yes,10,8410.4,84104,1009248,Married,5,4205.2,1,0,0,6,5-10 yrs,1,1023545.68,10.2,9-12 LPA
1049,Rarely,2,1235.68,Good,5,37070.4,No,0,0,61784,741408,Single,0,0,24,0,0,6,5-10 yrs,3,779714.08,7.8,6-9 LPA
1050,Frequently,5,3163.6,Average,0,0,No,0,0,63272,759264,Married,5,3163.6,2,0,0,15,10-15 yrs,2,765591.2,7.7,6-9 LPA
1052,Rarely,2,1905.28,Average,0,0,No,0,0,95264,1143168,Divorced,0,0,15,0,0,1,0-5 yrs,3,1145073.28,11.5,9-12 LPA
1053,Frequently,5,3870.4,Average,0,0,Yes,10,7740.8,77408,928896,Married,5,3870.4,2,0,0,3,0-5 yrs,2,944377.6,9.4,9-12 LPA
1055,Rarely,2,1994.56,Good,5,59836.8,Yes,10,9972.8,99728,1196736,Married,5,4986.4,10,0,0,1,0-5 yrs,2,1273526.56,12.7,12-15 LPA
1056,Rarely,2,1801.12,Excellent,15,162100.8,No,0,0,90056,1080672,Married,5,4502.8,10,1,52000,1,0-5 yrs,5,1301076.72,13,12-15 LPA
1060,Frequently,5,3386.8,Good,5,40641.6,No,0,0,67736,812832,Married,5,3386.8,3,0,0,2,0-5 yrs,2,860247.2,8.6,6-9 LPA
1061,Rarely,2,1622.56,Average,0,0,Yes,10,8112.8,81128,973536,Married,5,4056.4,2,0,0,8,5-10 yrs,2,987327.76,9.9,9-12 LPA
1062,Rarely,2,1220.8,Good,5,36624,No,0,0,61040,732480,Single,0,0,3,0,0,4,0-5 yrs,3,770324.8,7.7,6-9 LPA
1066,Rarely,2,1801.12,Average,0,0,No,0,0,90056,1080672,Married,5,4502.8,26,0,0,7,5-10 yrs,3,1086975.92,10.9,9-12 LPA
1068,Frequently,5,4205.2,Average,0,0,No,0,0,84104,1009248,Divorced,0,0,1,0,0,5,0-5 yrs,5,1013453.2,10.1,9-12 LPA
1069,Rarely,2,1295.2,Good,5,38856,No,0,0,64760,777120,Divorced,0,0,1,0,0,2,0-5 yrs,0,817271.2,8.2,6-9 LPA
1070,Rarely,2,1310.08,Average,0,0,No,0,0,65504,786048,Married,5,3275.2,2,0,0,9,5-10 yrs,4,790633.28,7.9,6-9 LPA
1071,Frequently,5,4093.6,Good,5,49123.2,No,0,0,81872,982464,Married,5,4093.6,9,0,0,5,0-5 yrs,4,1039774.4,10.4,9-12 LPA
1073,Rarely,2,1458.88,Average,0,0,No,0,0,72944,875328,Single,0,0,12,0,0,14,10-15 yrs,2,876786.88,8.8,6-9 LPA
1074,No Travel,0,0,Good,5,38856,No,0,0,64760,777120,Single,0,0,2,0,0,9,5-10 yrs,3,815976,8.2,6-9 LPA
1076,Rarely,2,1875.52,Average,0,0,No,0,0,93776,1125312,Divorced,0,0,25,0,0,1,0-5 yrs,5,1127187.52,11.3,9-12 LPA
1077,Frequently,5,3758.8,Average,0,0,Yes,10,7517.6,75176,902112,Single,0,0,9,0,0,2,0-5 yrs,3,913388.4,9.1,9-12 LPA
1079,Rarely,2,1235.68,Average,0,0,No,0,0,61784,741408,Single,0,0,10,0,0,1,0-5 yrs,6,742643.68,7.4,6-9 LPA
1080,Rarely,2,1801.12,Excellent,15,162100.8,Yes,10,9005.6,90056,1080672,Divorced,0,0,8,1,41600,16,15-20 yrs,2,1295179.52,13,12-15 LPA
1081,Rarely,2,1205.92,Average,0,0,Yes,10,6029.6,60296,723552,Married,5,3014.8,4,0,0,10,5-10 yrs,2,733802.32,7.3,6-9 LPA
1082,No Travel,0,0,Average,0,0,No,0,0,88568,1062816,Single,0,0,24,0,0,10,5-10 yrs,2,1062816,10.6,9-12 LPA
1083,Rarely,2,1577.92,Good,5,47337.6,No,0,0,78896,946752,Married,5,3944.8,1,0,0,5,0-5 yrs,2,999612.32,10,9-12 LPA
1084,Rarely,2,1964.8,Good,5,58944,No,0,0,98240,1178880,Married,5,4912,20,0,0,6,5-10 yrs,1,1244700.8,12.4,12-15 LPA
1085,Rarely,2,1339.84,Average,0,0,No,0,0,66992,803904,Married,5,3349.6,7,0,0,10,5-10 yrs,3,808593.44,8.1,6-9 LPA
1088,Rarely,2,1667.2,Good,5,50016,No,0,0,83360,1000320,Married,5,4168,17,0,0,19,15-20 yrs,4,1056171.2,10.6,9-12 LPA
1092,Rarely,2,1607.68,Good,5,48230.4,No,0,0,80384,964608,Married,5,4019.2,20,0,0,11,10-15 yrs,6,1018465.28,10.2,9-12 LPA
1094,No Travel,0,0,Good,5,59836.8,No,0,0,99728,1196736,Married,5,4986.4,8,0,0,3,0-5 yrs,4,1261559.2,12.6,12-15 LPA
1096,Frequently,5,4168,Good,5,50016,No,0,0,83360,1000320,Married,5,4168,2,0,0,3,0-5 yrs,4,1058672,10.6,9-12 LPA
1097,Rarely,2,1577.92,Average,0,0,No,0,0,78896,946752,Single,0,0,10,0,0,8,5-10 yrs,4,948329.92,9.5,9-12 LPA
1098,Rarely,2,2054.08,Average,0,0,No,0,0,102704,1232448,Married,5,5135.2,1,0,0,20,15-20 yrs,1,1239637.28,12.4,12-15 LPA
1099,Rarely,2,1205.92,Good,5,36177.6,No,0,0,60296,723552,Divorced,0,0,5,0,0,3,0-5 yrs,2,760935.52,7.6,6-9 LPA
1100,Rarely,2,1979.68,Excellent,15,178171.2,Yes,10,9898.4,98984,1187808,Single,0,0,4,1,20800,8,5-10 yrs,2,1398657.28,14,12-15 LPA
1101,Frequently,5,3758.8,Excellent,15,135316.8,No,0,0,75176,902112,Single,0,0,29,1,150800,13,10-15 yrs,4,1191987.6,11.9,9-12 LPA
1102,Rarely,2,1444,Good,5,43320,No,0,0,72200,866400,Divorced,0,0,15,0,0,4,0-5 yrs,5,911164,9.1,9-12 LPA
1103,Frequently,5,3424,Good,5,41088,No,0,0,68480,821760,Single,0,0,3,0,0,6,5-10 yrs,1,866272,8.7,6-9 LPA
1105,Rarely,2,2009.44,Average,0,0,Yes,10,10047.2,100472,1205664,Divorced,0,0,10,0,0,1,0-5 yrs,5,1217720.64,12.2,12-15 LPA
1106,Rarely,2,1176.16,Good,5,35284.8,Yes,10,5880.8,58808,705696,Married,5,2940.4,4,0,0,7,5-10 yrs,3,750978.16,7.5,6-9 LPA
1107,Rarely,2,1250.56,Good,5,37516.8,No,0,0,62528,750336,Divorced,0,0,21,0,0,1,0-5 yrs,0,789103.36,7.9,6-9 LPA
1108,Rarely,2,1518.4,Good,5,45552,Yes,10,7592,75920,911040,Single,0,0,25,0,0,2,0-5 yrs,0,965702.4,9.7,9-12 LPA
1109,Rarely,2,1220.8,Good,5,36624,No,0,0,61040,732480,Married,5,3052,2,0,0,22,20-25 yrs,3,773376.8,7.7,6-9 LPA
1111,Frequently,5,3424,Good,5,41088,No,0,0,68480,821760,Divorced,0,0,1,0,0,1,0-5 yrs,2,866272,8.7,6-9 LPA
1113,Frequently,5,4763.2,Average,0,0,Yes,10,9526.4,95264,1143168,Single,0,0,1,0,0,0,0-5 yrs,4,1157457.6,11.6,9-12 LPA
1114,Frequently,5,2866,Good,5,34392,No,0,0,57320,687840,Married,5,2866,7,0,0,3,0-5 yrs,3,727964,7.3,6-9 LPA
1115,No Travel,0,0,Good,5,38856,No,0,0,64760,777120,Married,5,3238,3,0,0,0,0-5 yrs,2,819214,8.2,6-9 LPA
1116,No Travel,0,0,Excellent,15,109872,No,0,0,61040,732480,Single,0,0,1,1,5200,5,0-5 yrs,3,847552,8.5,6-9 LPA
1117,No Travel,0,0,Average,0,0,No,0,0,83360,1000320,Married,5,4168,9,0,0,15,10-15 yrs,2,1004488,10,9-12 LPA
1118,Rarely,2,1994.56,Good,5,59836.8,No,0,0,99728,1196736,Single,0,0,7,0,0,8,5-10 yrs,4,1258567.36,12.6,12-15 LPA
1119,Rarely,2,1786.24,Average,0,0,Yes,10,8931.2,89312,1071744,Divorced,0,0,10,0,0,8,5-10 yrs,2,1082461.44,10.8,9-12 LPA
1120,Rarely,2,2083.84,Excellent,15,187545.6,No,0,0,104192,1250304,Divorced,0,0,28,1,145600,7,5-10 yrs,1,1585533.44,15.9,15+ LPA
1121,Rarely,2,2083.84,Good,5,62515.2,No,0,0,104192,1250304,Divorced,0,0,3,0,0,9,5-10 yrs,3,1314903.04,13.1,12-15 LPA
1124,Rarely,2,1473.76,Average,0,0,No,0,0,73688,884256,Married,5,3684.4,3,0,0,12,10-15 yrs,3,889414.16,8.9,6-9 LPA
1125,Rarely,2,1176.16,Good,5,35284.8,No,0,0,58808,705696,Single,0,0,2,0,0,1,0-5 yrs,2,742156.96,7.4,6-9 LPA
1126,Frequently,5,4837.6,Average,0,0,No,0,0,96752,1161024,Married,5,4837.6,27,0,0,8,5-10 yrs,1,1170699.2,11.7,9-12 LPA
1127,Frequently,5,4874.8,Average,0,0,No,0,0,97496,1169952,Divorced,0,0,2,0,0,18,15-20 yrs,4,1174826.8,11.7,9-12 LPA
1128,Rarely,2,1354.72,Average,0,0,No,0,0,67736,812832,Single,0,0,14,0,0,20,15-20 yrs,2,814186.72,8.1,6-9 LPA
1131,Rarely,2,1741.6,Average,0,0,Yes,10,8708,87080,1044960,Single,0,0,1,0,0,2,0-5 yrs,6,1055409.6,10.6,9-12 LPA
1132,No Travel,0,0,Good,5,52248,No,0,0,87080,1044960,Single,0,0,9,0,0,5,0-5 yrs,2,1097208,11,9-12 LPA
1133,No Travel,0,0,Good,5,55819.2,No,0,0,93032,1116384,Single,0,0,18,0,0,11,10-15 yrs,0,1172203.2,11.7,9-12 LPA
1135,Frequently,5,4242.4,Average,0,0,No,0,0,84848,1018176,Married,5,4242.4,20,0,0,2,0-5 yrs,4,1026660.8,10.3,9-12 LPA
1136,Rarely,2,1696.96,Good,5,50908.8,No,0,0,84848,1018176,Married,5,4242.4,2,0,0,5,0-5 yrs,2,1075024.16,10.8,9-12 LPA
1137,Frequently,5,3758.8,Average,0,0,No,0,0,75176,902112,Divorced,0,0,11,0,0,5,0-5 yrs,3,905870.8,9.1,9-12 LPA
1138,Rarely,2,1533.28,Good,5,45998.4,No,0,0,76664,919968,Married,5,3833.2,8,0,0,9,5-10 yrs,3,971332.88,9.7,9-12 LPA
1140,Frequently,5,5284,Average,0,0,No,0,0,105680,1268160,Single,0,0,2,0,0,3,0-5 yrs,3,1273444,12.7,12-15 LPA
1143,Frequently,5,4019.2,Average,0,0,No,0,0,80384,964608,Divorced,0,0,10,0,0,7,5-10 yrs,2,968627.2,9.7,9-12 LPA
1148,Rarely,2,1533.28,Good,5,45998.4,No,0,0,76664,919968,Single,0,0,29,0,0,1,0-5 yrs,3,967499.68,9.7,9-12 LPA
1150,Rarely,2,1875.52,Good,5,56265.6,Yes,10,9377.6,93776,1125312,Married,5,4688.8,8,0,0,10,5-10 yrs,2,1197519.52,12,9-12 LPA
1152,Rarely,2,1250.56,Average,0,0,No,0,0,62528,750336,Married,5,3126.4,1,0,0,7,5-10 yrs,2,754712.96,7.5,6-9 LPA
1154,Frequently,5,3200.8,Average,0,0,Yes,10,6401.6,64016,768192,Divorced,0,0,6,0,0,3,0-5 yrs,2,777794.4,7.8,6-9 LPA
1156,No Travel,0,0,Average,0,0,No,0,0,94520,1134240,Single,0,0,8,0,0,0,0-5 yrs,0,1134240,11.3,9-12 LPA
1157,Rarely,2,1845.76,Good,5,55372.8,Yes,10,9228.8,92288,1107456,Single,0,0,9,0,0,5,0-5 yrs,3,1173903.36,11.7,9-12 LPA
1158,Rarely,2,1384.48,Average,0,0,Yes,10,6922.4,69224,830688,Married,5,3461.2,12,0,0,1,0-5 yrs,4,842456.08,8.4,6-9 LPA
1160,Frequently,5,4428.4,Average,0,0,No,0,0,88568,1062816,Married,5,4428.4,15,0,0,2,0-5 yrs,5,1071672.8,10.7,9-12 LPA
1161,Rarely,2,1473.76,Average,0,0,No,0,0,73688,884256,Divorced,0,0,25,0,0,6,5-10 yrs,2,885729.76,8.9,6-9 LPA
1162,Rarely,2,1518.4,Average,0,0,No,0,0,75920,911040,Married,5,3796,6,0,0,4,0-5 yrs,0,916354.4,9.2,9-12 LPA
1163,Rarely,2,1741.6,Good,5,52248,No,0,0,87080,1044960,Married,5,4354,9,0,0,6,5-10 yrs,3,1103303.6,11,9-12 LPA
1164,Rarely,2,2188,Good,5,65640,No,0,0,109400,1312800,Single,0,0,8,0,0,5,0-5 yrs,2,1380628,13.8,12-15 LPA
1165,Rarely,2,1369.6,Average,0,0,No,0,0,68480,821760,Married,5,3424,23,0,0,11,10-15 yrs,3,826553.6,8.3,6-9 LPA
1166,Frequently,5,5023.6,Good,5,60283.2,No,0,0,100472,1205664,Single,0,0,9,0,0,18,15-20 yrs,3,1270970.8,12.7,12-15 LPA
1167,Frequently,5,3386.8,Average,0,0,Yes,10,6773.6,67736,812832,Single,0,0,12,0,0,21,20-25 yrs,2,822992.4,8.2,6-9 LPA
1171,Rarely,2,1369.6,Average,0,0,No,0,0,68480,821760,Single,0,0,4,0,0,6,5-10 yrs,3,823129.6,8.2,6-9 LPA
1172,Rarely,2,1563.04,Average,0,0,No,0,0,78152,937824,Married,5,3907.6,1,0,0,8,5-10 yrs,2,943294.64,9.4,9-12 LPA
1173,Rarely,2,1429.12,Excellent,15,128620.8,No,0,0,71456,857472,Single,0,0,24,1,124800,4,0-5 yrs,2,1112321.92,11.1,9-12 LPA
1175,Rarely,2,1875.52,Average,0,0,Yes,10,9377.6,93776,1125312,Married,5,4688.8,12,0,0,1,0-5 yrs,4,1141253.92,11.4,9-12 LPA
1177,Rarely,2,1920.16,Excellent,15,172814.4,No,0,0,96008,1152096,Married,5,4800.4,3,1,15600,8,5-10 yrs,2,1347230.96,13.5,12-15 LPA
1179,Rarely,2,1771.36,Good,5,53140.8,No,0,0,88568,1062816,Married,5,4428.4,10,0,0,10,5-10 yrs,3,1122156.56,11.2,9-12 LPA
1180,Frequently,5,5172.4,Average,0,0,Yes,10,10344.8,103448,1241376,Married,5,5172.4,26,0,0,1,0-5 yrs,3,1262065.6,12.6,12-15 LPA
1182,Rarely,2,1354.72,Good,5,40641.6,No,0,0,67736,812832,Divorced,0,0,2,0,0,7,5-10 yrs,2,854828.32,8.5,6-9 LPA
1184,Frequently,5,5358.4,Good,5,64300.8,No,0,0,107168,1286016,Single,0,0,1,0,0,13,10-15 yrs,3,1355675.2,13.6,12-15 LPA
1185,Frequently,5,3498.4,Average,0,0,No,0,0,69968,839616,Married,5,3498.4,4,0,0,2,0-5 yrs,2,846612.8,8.5,6-9 LPA
1188,Rarely,2,1964.8,Average,0,0,No,0,0,98240,1178880,Single,0,0,9,0,0,4,0-5 yrs,2,1180844.8,11.8,9-12 LPA
1190,No Travel,0,0,Average,0,0,No,0,0,91544,1098528,Divorced,0,0,2,0,0,1,0-5 yrs,3,1098528,11,9-12 LPA
1191,Rarely,2,2068.96,Average,0,0,No,0,0,103448,1241376,Divorced,0,0,4,0,0,5,0-5 yrs,2,1243444.96,12.4,12-15 LPA
1192,Rarely,2,1503.52,Average,0,0,No,0,0,75176,902112,Married,5,3758.8,6,0,0,10,5-10 yrs,5,907374.32,9.1,9-12 LPA
1193,Rarely,2,1503.52,Excellent,15,135316.8,No,0,0,75176,902112,Single,0,0,9,1,46800,1,0-5 yrs,4,1085732.32,10.9,9-12 LPA
1195,Rarely,2,1935.04,Good,5,58051.2,Yes,10,9675.2,96752,1161024,Married,5,4837.6,7,0,0,3,0-5 yrs,2,1235523.04,12.4,12-15 LPA
1196,Rarely,2,1533.28,Average,0,0,No,0,0,76664,919968,Married,5,3833.2,1,0,0,14,10-15 yrs,2,925334.48,9.3,9-12 LPA
1198,Rarely,2,1994.56,Average,0,0,No,0,0,99728,1196736,Single,0,0,3,0,0,2,0-5 yrs,2,1198730.56,12,9-12 LPA
1200,Rarely,2,2128.48,Average,0,0,Yes,10,10642.4,106424,1277088,Single,0,0,10,0,0,6,5-10 yrs,4,1289858.88,12.9,12-15 LPA
1201,Rarely,2,1444,Good,5,43320,No,0,0,72200,866400,Divorced,0,0,7,0,0,7,5-10 yrs,6,911164,9.1,9-12 LPA
1202,Rarely,2,1726.72,Good,5,51801.6,Yes,10,8633.6,86336,1036032,Married,5,4316.8,15,0,0,5,0-5 yrs,2,1102510.72,11,9-12 LPA
